RestaurantID,restaurantnameCustom,CountryName,City,Cuisine ,Dateopening,Yearopening,Monthopening,Quarteropening, Monthnames,WeekdayNo,Weekdayname,FinancialMonth,FinancialQuarter,Average_Cost_for_two_in_Dollar,Rating,Has_Table_booking,Has_Online_delivery,Bucket_range,code_for_ range
302041,Kaza,India,Gurgaon,North Indian Mughlai South Indian Chinese,2016-07-23,2016,7,3,July,6,Saturday,4,2,12,3.1,Yes,No,10 to 15,3
310493,Dilli 6 Express,India,Gurgaon,North Indian Mughlai,2016-07-02,2016,7,3,July,6,Saturday,4,2,6.6,3.5,No,No,5 to 10,2
7096,Shree Shyam Bhojnalaya,India,Gurgaon,North Indian,2017-07-10,2017,7,3,July,1,Monday,4,2,4.2,1,No,No,lessthan 5,1
308732,Colonels Kababz,India,Gurgaon,North Indian Mughlai,2015-07-26,2015,7,3,July,7,Sunday,4,2,10.8,3,Yes,Yes,10 to 15,3
18311957,Baxman Delivers,India,Gurgaon,North Indian Chinese Fast Food Desserts,2011-07-16,2011,7,3,July,6,Saturday,4,2,9.6,2.9,No,No,5 to 10,2
18070491,Juice Lounge,India,Gurgaon,Beverages Fast Food,2014-07-28,2014,7,3,July,1,Monday,4,2,4.2,3.4,No,No,lessthan 5,1
302907,KBs Kulfi  Icecream,India,Gurgaon,Ice Cream,2010-07-04,2010,7,3,July,7,Sunday,4,2,2.4,3.3,No,Yes,lessthan 5,1
1145,Romi Da Dhaba,India,Gurgaon,North Indian,2011-07-12,2011,7,3,July,2,Tuesday,4,2,5.4,3.2,No,No,5 to 10,2
18449792,Nite Bites,India,Gurgaon,North Indian Chinese Continental,2012-07-27,2012,7,3,July,5,Friday,4,2,7.8,2.9,No,Yes,5 to 10,2
18380639,Oriental Kitchen Express,India,Gurgaon,Chinese Thai,2015-07-19,2015,7,3,July,7,Sunday,4,2,5.4,3.3,No,Yes,5 to 10,2
18421938,Hamoni Red Play Cafe,India,Gurgaon,Cafe,2016-07-06,2016,7,3,July,3,Wednesday,4,2,10.8,3.9,No,No,10 to 15,3
496,Bikanervala,India,Gurgaon,Mithai North Indian South Indian Fast Food Street Food Chinese,2018-07-05,2018,7,3,July,4,Thursday,4,2,6.6,3.8,No,Yes,5 to 10,2
16519168,Martins Corner,India,Goa,Goan Seafood Chinese North Indian,2014-09-25,2014,9,3,September,4,Thursday,6,2,19.2,4.4,No,No,15 to 20,4
18429166,The Classroom,India,Gurgaon,North Indian Italian Parsi Asian Kerala,2017-07-27,2017,7,3,July,4,Thursday,4,2,14.4,4.4,Yes,No,10 to 15,3
18264995,buno,India,Gurgaon,Healthy Food Cafe Desserts Italian Bakery,2016-07-21,2016,7,3,July,4,Thursday,4,2,7.8,3.8,No,Yes,5 to 10,2
304518,Mother Ringlet,India,Gurgaon,North Indian Chinese,2012-07-11,2012,7,3,July,3,Wednesday,4,2,5.4,2.5,No,No,5 to 10,2
18354665,Flying Cakes,India,Gurgaon,Bakery,2015-07-11,2015,7,3,July,6,Saturday,4,2,4.2,2.4,No,Yes,lessthan 5,1
308199,Alwar Sweets  Namkeen,India,Gurgaon,Mithai Street Food,2016-07-03,2016,7,3,July,7,Sunday,4,2,1.8,1,No,No,lessthan 5,1
309021,Delish Bake N Choc,India,Gurgaon,Bakery Fast Food,2015-07-21,2015,7,3,July,2,Tuesday,4,2,3,2.9,No,No,lessthan 5,1
310454,Shakes Cakes n More,India,Gurgaon,Bakery Desserts,2010-07-19,2010,7,3,July,1,Monday,4,2,1.8,1,No,No,lessthan 5,1
308191,MyLoveBiryaniCom,India,Gurgaon,North Indian Biryani,2013-07-02,2013,7,3,July,2,Tuesday,4,2,4.2,3.2,No,No,lessthan 5,1
1654,Qureshis Kabab Corner,India,Gurgaon,North Indian Mughlai,2018-07-12,2018,7,3,July,4,Thursday,4,2,7.8,4,No,No,5 to 10,2
18336504,Chai Point,India,Gurgaon,Tea Fast Food,2015-07-01,2015,7,3,July,3,Wednesday,4,2,2.4,3.4,No,Yes,lessthan 5,1
18261309,BreakfastBay,India,Gurgaon,Healthy Food Continental North Indian Salad,2012-07-03,2012,7,3,July,2,Tuesday,4,2,2.4,3.5,No,Yes,lessthan 5,1
254,Pizza Hut,India,Gurgaon,Italian Pizza Fast Food,2017-07-15,2017,7,3,July,6,Saturday,4,2,12,2.8,No,Yes,10 to 15,3
18411599,Tasty But Healthy,India,Gurgaon,Fast Food North Indian,2018-07-12,2018,7,3,July,4,Thursday,4,2,3,1,No,No,lessthan 5,1
309451,Mitraao,India,Gurgaon,North Indian,2016-07-04,2016,7,3,July,1,Monday,4,2,7.8,3.4,No,Yes,5 to 10,2
304279,Tokyo,India,Gurgaon,Japanese,2016-07-08,2016,7,3,July,5,Friday,4,2,19.2,3,Yes,No,15 to 20,4
800089,Barbeque Nation,India,Lucknow,North Indian,2011-07-18,2011,7,3,July,1,Monday,4,2,19.2,4.7,No,No,15 to 20,4
310487,PiccoLicko,India,Gurgaon,Desserts,2010-07-12,2010,7,3,July,1,Monday,4,2,2.4,3.3,No,Yes,lessthan 5,1
18352277,Pind Balluchi,India,Gurgaon,North Indian Mughlai,2015-07-12,2015,7,3,July,7,Sunday,4,2,12,2.7,No,Yes,10 to 15,3
302243,Cafe Coffee Day,India,Gurgaon,Cafe,2010-07-17,2010,7,3,July,6,Saturday,4,2,5.4,3.1,No,No,5 to 10,2
309308,Chai Point,India,Gurgaon,Tea Fast Food,2015-07-15,2015,7,3,July,3,Wednesday,4,2,2.4,2.4,No,Yes,lessthan 5,1
4188,Oasis Kitchen,India,Gurgaon,Chinese North Indian,2012-07-19,2012,7,3,July,4,Thursday,4,2,3,2.9,No,No,lessthan 5,1
2817,The Pastry Hut,India,Gurgaon,Bakery Desserts,2010-07-06,2010,7,3,July,2,Tuesday,4,2,1.8,2.9,No,Yes,lessthan 5,1
303699,Cakes  More,India,Gurgaon,Bakery,2016-06-09,2016,6,2,June,4,Thursday,3,1,3,3,No,No,lessthan 5,1
18429842,The Burger Chef,India,Gurgaon,Fast Food,2018-06-19,2018,6,2,June,2,Tuesday,3,1,4.2,1,No,No,lessthan 5,1
309090,Mosaic  Country Inn  Suites By Carlson,India,Gurgaon,North Indian Chinese Italian Continental,2015-06-20,2015,6,2,June,6,Saturday,3,1,15.6,3.4,Yes,No,15 to 20,4
311297,Khyen Chyen,India,Gurgaon,Kashmiri,2012-06-27,2012,6,2,June,3,Wednesday,3,1,9.6,3.7,Yes,Yes,5 to 10,2
306142,Chai Point,India,Gurgaon,Tea Fast Food,2014-06-23,2014,6,2,June,1,Monday,3,1,2.4,3.7,No,Yes,lessthan 5,1
308020,Krispy Kreme,India,Gurgaon,Desserts Beverages,2018-06-07,2018,6,2,June,4,Thursday,3,1,4.2,3.9,No,Yes,lessthan 5,1
306131,Red Mango,India,Gurgaon,Cafe Desserts,2017-06-23,2017,6,2,June,5,Friday,3,1,8.4,3.6,No,Yes,5 to 10,2
18277030,Delifrance  The France Cafe Bakery,India,Gurgaon,Cafe Bakery Desserts,2012-06-22,2012,6,2,June,5,Friday,3,1,9.6,4,Yes,Yes,5 to 10,2
18245277,Instapizza,India,Gurgaon,Pizza Fast Food,2016-06-24,2016,6,2,June,5,Friday,3,1,10.8,4,Yes,Yes,10 to 15,3
18208920,Quaff,India,Gurgaon,American Italian Chinese,2012-06-17,2012,6,2,June,7,Sunday,3,1,21,4.1,Yes,No,morethan 25,5
18247015,Dimsum  Co,India,Gurgaon,Chinese,2016-06-27,2016,6,2,June,1,Monday,3,1,7.8,3.9,No,Yes,5 to 10,2
307272,Eat All Nite,India,Gurgaon,North Indian Chinese Fast Food,2013-06-26,2013,6,2,June,3,Wednesday,3,1,9.6,3.2,No,Yes,5 to 10,2
18025115,Frontier,India,Gurgaon,Bakery,2017-06-20,2017,6,2,June,2,Tuesday,3,1,2.4,2.9,No,No,lessthan 5,1
307935,Kusum Rolls,India,Gurgaon,Fast Food Chinese,2013-06-19,2013,6,2,June,3,Wednesday,3,1,4.2,3.1,No,Yes,lessthan 5,1
3600352,Barbeque Nation,India,Mysore,North Indian European Mediterranean,2012-06-03,2012,6,2,June,7,Sunday,3,1,19.2,4,No,No,15 to 20,4
3586,Barista,India,Gurgaon,Cafe,2018-06-11,2018,6,2,June,1,Monday,3,1,7.8,3.3,No,Yes,5 to 10,2
18312471,Abar Khabo,India,Gurgaon,Bengali,2017-06-07,2017,6,2,June,3,Wednesday,3,1,6.6,3.6,No,Yes,5 to 10,2
18427868,Dudleys,India,Gurgaon,American Continental Burger,2015-06-22,2015,6,2,June,1,Monday,3,1,12,4.6,No,Yes,10 to 15,3
303430,Gardenia  Hotel Grenville,India,Gurgaon,North Indian Continental Chinese,2017-06-05,2017,6,2,June,1,Monday,3,1,18,2.8,Yes,No,15 to 20,4
309421,Citron  Hotel HautMonde,India,Gurgaon,North Indian Chinese Continental,2014-06-27,2014,6,2,June,5,Friday,3,1,15.6,2.7,Yes,No,15 to 20,4
5032,Power Play Resto Bar,India,Gurgaon,North Indian American Italian,2011-06-14,2011,6,2,June,2,Tuesday,3,1,22.2,2.8,Yes,No,morethan 25,5
2144,Coriander Leaf,India,Gurgaon,Mughlai Pakistani North Indian,2017-06-02,2017,6,2,June,5,Friday,3,1,19.2,3.8,Yes,Yes,15 to 20,4
3300958,Barbeque Nation,India,Nagpur,North Indian European Mediterranean,2014-06-24,2014,6,2,June,2,Tuesday,3,1,19.2,4.9,No,No,15 to 20,4
18446889,Frozen Adda,India,Gurgaon,Ice Cream Desserts,2014-06-06,2014,6,2,June,5,Friday,3,1,4.2,3,No,No,lessthan 5,1
18381642,Phantom,India,Gurgaon,North Indian Continental Chinese,2016-06-27,2016,6,2,June,1,Monday,3,1,18,3.5,Yes,No,15 to 20,4
18198825,A1,India,Gurgaon,Biryani,2015-06-02,2015,6,2,June,2,Tuesday,3,1,2.4,3,No,No,lessthan 5,1
309987,Green Chick Chop,India,Gurgaon,Raw Meats North Indian Fast Food,2011-06-16,2011,6,2,June,4,Thursday,3,1,4.2,2.9,No,No,lessthan 5,1
18391155,Hahns Kitchen,India,Gurgaon,Korean,2013-06-12,2013,6,2,June,3,Wednesday,3,1,21.6,3.2,No,No,morethan 25,5
18324432,Chaska Food Corner,India,Gurgaon,Chinese North Indian,2012-06-28,2012,6,2,June,4,Thursday,3,1,8.4,1,No,No,5 to 10,2
306037,Cafe 55  Park Inn,India,Gurgaon,Continental North Indian Chinese,2014-06-07,2014,6,2,June,6,Saturday,3,1,18,3.2,Yes,No,15 to 20,4
3953,Club Prison,India,Gurgaon,Finger Food,2011-06-09,2011,6,2,June,4,Thursday,3,1,21.6,2.4,No,No,morethan 25,5
2071,Captains Table,India,Gurgaon,Bakery Desserts,2012-06-19,2012,6,2,June,2,Tuesday,3,1,2.4,3.1,No,No,lessthan 5,1
5129,The League Restaurant,India,Gurgaon,North Indian Chinese,2017-06-13,2017,6,2,June,2,Tuesday,3,1,10.8,3.1,Yes,No,10 to 15,3
303747,Uttarakhand Fast Food,India,Gurgaon,North Indian,2013-06-01,2013,6,2,June,6,Saturday,3,1,2.4,2.9,No,No,lessthan 5,1
7225,Zync  Rosewood Hotel,India,Gurgaon,North Indian Chinese Continental,2016-06-14,2016,6,2,June,2,Tuesday,3,1,12,3,Yes,No,10 to 15,3
18268726,Gurgaon Mughlai Chicken,India,Gurgaon,North Indian Mughlai,2018-06-20,2018,6,2,June,3,Wednesday,3,1,4.2,1,No,No,lessthan 5,1
305072,Game n Grillz,India,Gurgaon,North Indian Chinese Fast Food,2015-06-06,2015,6,2,June,6,Saturday,3,1,10.2,3.6,Yes,No,10 to 15,3
836,Pind Balluchi,India,Gurgaon,North Indian Mughlai,2015-06-07,2015,6,2,June,7,Sunday,3,1,9.6,3.4,No,Yes,5 to 10,2
18336483,Backyard Underground,India,Gurgaon,Continental Italian North Indian American,2010-06-23,2010,6,2,June,3,Wednesday,3,1,16.8,3.5,Yes,No,15 to 20,4
5052,Gola Sizzlers,India,Gurgaon,Chinese North Indian Mughlai Continental,2012-06-09,2012,6,2,June,6,Saturday,3,1,18,3.5,Yes,No,15 to 20,4
309339,Jungle Jamboree,India,Gurgaon,Continental Chinese Thai Mughlai North Indian,2012-06-28,2012,6,2,June,4,Thursday,3,1,18,3.8,Yes,No,15 to 20,4
1851,Swagath,India,Gurgaon,North Indian Chinese South Indian Seafood Chettinad,2014-06-08,2014,6,2,June,7,Sunday,3,1,18,3.6,Yes,No,15 to 20,4
4000081,Spice Court  Hotel Maurya,India,Patna,North Indian Continental Chinese South Indian,2013-01-11,2013,1,1,January,5,Friday,10,4,19.2,3.7,No,No,15 to 20,4
18273972,Magadh and Awadh,India,Gurgaon,Bihari Lucknowi North Indian,2010-06-08,2010,6,2,June,2,Tuesday,3,1,14.4,4,Yes,Yes,10 to 15,3
18352295,Kk Chaap Express,India,Gurgaon,Fast Food North Indian,2012-06-15,2012,6,2,June,5,Friday,3,1,3,3.3,No,No,lessthan 5,1
18224532,Dilli 6 On Wheels,India,Gurgaon,North Indian Chinese,2012-06-10,2012,6,2,June,7,Sunday,3,1,3,3.8,No,Yes,lessthan 5,1
18356357,La Pinoz Pizza,India,Gurgaon,Pizza Italian,2014-06-22,2014,6,2,June,7,Sunday,3,1,7.8,3.5,Yes,Yes,5 to 10,2
18241896,Zizo,India,Gurgaon,Lebanese Mediterranean Middle Eastern Arabian,2011-06-23,2011,6,2,June,4,Thursday,3,1,19.2,3.9,Yes,Yes,15 to 20,4
18398839,Bake Cuddle,India,Gurgaon,Bakery,2012-06-16,2012,6,2,June,6,Saturday,3,1,3,1,No,No,lessthan 5,1
5080,New Sukh Sagar,India,Gurgaon,Street Food,2011-06-16,2011,6,2,June,4,Thursday,3,1,1.2,3.2,No,No,lessthan 5,1
18397469,Minus5degree,India,Gurgaon,Desserts Ice Cream,2015-06-19,2015,6,2,June,5,Friday,3,1,2.4,3.6,No,No,lessthan 5,1
18383504,PKay,India,Gurgaon,North Indian Continental,2015-06-22,2015,6,2,June,1,Monday,3,1,19.2,3.7,Yes,No,15 to 20,4
7528,Indian Grill Room,India,Gurgaon,North Indian Mughlai,2016-06-11,2016,6,2,June,6,Saturday,3,1,21.6,4.5,Yes,Yes,morethan 25,5
300097,Goli Vada Pav No 1,India,Gurgaon,Street Food,2017-06-08,2017,6,2,June,4,Thursday,3,1,1.8,3.4,No,Yes,lessthan 5,1
18265678,Burgzz Bee,India,Gurgaon,Burger Fast Food,2013-06-28,2013,6,2,June,5,Friday,3,1,3,3.6,No,Yes,lessthan 5,1
5915,Kwality Walls Swirls,India,Gurgaon,Ice Cream,2010-05-05,2010,5,2,May,3,Wednesday,2,1,2.4,3,No,No,lessthan 5,1
18353710,The Fresh Chicken Store,India,Gurgaon,Raw Meats Fast Food,2013-05-15,2013,5,2,May,3,Wednesday,2,1,4.2,2.9,No,No,lessthan 5,1
309252,Fatburger,India,Gurgaon,American Mexican,2017-05-05,2017,5,2,May,5,Friday,2,1,12,3.3,Yes,Yes,10 to 15,3
18303709,Burma Burma,India,Gurgaon,Asian Burmese,2018-05-08,2018,5,2,May,2,Tuesday,2,1,18,4.6,Yes,No,15 to 20,4
306127,Rred Hot Asian Bistro,India,Gurgaon,Chinese Japanese Thai Asian,2017-05-05,2017,5,2,May,5,Friday,2,1,16.8,3.5,Yes,Yes,15 to 20,4
2800856,Barbeque Nation,India,Vizag,North Indian Chinese Mediterranean,2011-08-08,2011,8,3,August,1,Monday,5,2,19.2,4.9,No,No,15 to 20,4
278,Nooba,India,Gurgaon,Chinese,2016-05-16,2016,5,2,May,1,Monday,2,1,18,3.8,No,No,15 to 20,4
3346,Chef Style,India,Gurgaon,North Indian Mughlai,2018-05-24,2018,5,2,May,4,Thursday,2,1,8.4,3.8,Yes,Yes,5 to 10,2
18422652,Makhmali Kebabs,India,Gurgaon,Mughlai,2010-05-05,2010,5,2,May,3,Wednesday,2,1,6.6,3.2,No,No,5 to 10,2
18138457,Roti Boti,India,Gurgaon,North Indian Mughlai Fast Food,2013-05-07,2013,5,2,May,2,Tuesday,2,1,8.4,2.9,No,No,5 to 10,2
18464003,Eggzellent,India,Gurgaon,Fast Food,2016-05-09,2016,5,2,May,1,Monday,2,1,3,1,No,Yes,lessthan 5,1
575,Deez Biryani  Kebabs,India,Gurgaon,Biryani North Indian Mughlai,2017-05-16,2017,5,2,May,2,Tuesday,2,1,9.6,3.7,No,Yes,5 to 10,2
18371404,Baking Bad,India,Gurgaon,Italian Pizza,2015-05-27,2015,5,2,May,3,Wednesday,2,1,12,3.7,No,Yes,10 to 15,3
18281982,Bamboo Boat,India,Gurgaon,Japanese Tibetan Vietnamese Korean,2013-05-11,2013,5,2,May,6,Saturday,2,1,8.4,3.8,No,Yes,5 to 10,2
303100,Wah Amritsar,India,Gurgaon,North Indian Mughlai,2018-05-03,2018,5,2,May,4,Thursday,2,1,9,3.6,No,Yes,5 to 10,2
18241497,Cafe Gatherings,India,Gurgaon,Cafe Continental,2012-05-17,2012,5,2,May,4,Thursday,2,1,9,4.4,No,Yes,5 to 10,2
18138430,The Mad TeapotThe Wishing Chair,India,Gurgaon,Cafe Italian Bakery,2015-05-22,2015,5,2,May,5,Friday,2,1,12,4.4,Yes,No,10 to 15,3
18378048,Moti Mahal Delux,India,Gurgaon,North Indian,2010-05-16,2010,5,2,May,7,Sunday,2,1,12,3.6,Yes,Yes,10 to 15,3
18430557,Takamaka,India,Gurgaon,North Indian Continental Italian,2015-05-07,2015,5,2,May,4,Thursday,2,1,20.4,3.9,Yes,No,morethan 25,5
3100441,Barbeque Nation,India,Mangalore,North Indian Chinese,2011-03-28,2011,3,1,March,1,Monday,12,4,19.2,3.7,No,No,15 to 20,4
311662,La Pinoz Pizza,India,Gurgaon,Pizza Mexican Chinese Italian,2017-05-14,2017,5,2,May,7,Sunday,2,1,12,4,Yes,Yes,10 to 15,3
8019,Longitude 7703 Bar  Le Meridien Gurgaon,India,Gurgaon,Finger Food,2010-05-23,2010,5,2,May,7,Sunday,2,1,19.2,3.4,Yes,No,15 to 20,4
307225,Bites  Leisure Inn,India,Gurgaon,North Indian Continental Asian,2015-05-20,2015,5,2,May,3,Wednesday,2,1,16.8,3,Yes,No,15 to 20,4
2100861,Underdoggs Sports Bar  Grill,India,Guwahati,North Indian Continental,2012-01-11,2012,1,1,January,3,Wednesday,10,4,19.8,4.4,No,No,15 to 20,4
305682,Doughlicious,India,Gurgaon,Bakery Desserts Fast Food,2014-05-04,2014,5,2,May,7,Sunday,2,1,6.6,3.6,No,Yes,5 to 10,2
2760,Vapour Pub  Brewery,India,Gurgaon,Finger Food Continental North Indian Italian Chinese,2012-05-01,2012,5,2,May,2,Tuesday,2,1,18,3.7,No,No,15 to 20,4
311758,Bangkok 1,India,Gurgaon,Thai,2016-05-01,2016,5,2,May,7,Sunday,2,1,6.6,3.3,No,No,5 to 10,2
3600192,Spring  Radisson Blu Plaza,India,Mysore,Continental North Indian South Indian,2013-09-25,2013,9,3,September,3,Wednesday,6,2,20.4,3.8,No,No,morethan 25,5
18311926,Punjabi Dhani,India,Gurgaon,North Indian,2018-05-10,2018,5,2,May,4,Thursday,2,1,8.4,3.2,No,No,5 to 10,2
303779,Sialkoti Vaishno Dhaba,India,Gurgaon,North Indian,2012-05-27,2012,5,2,May,7,Sunday,2,1,3,3.1,No,No,lessthan 5,1
303730,Assam Tea Corner,India,Gurgaon,Chinese Street Food,2015-05-10,2015,5,2,May,7,Sunday,2,1,1.8,2.8,No,No,lessthan 5,1
18291476,Cake Maker,India,Gurgaon,Street Food Bakery,2016-05-14,2016,5,2,May,6,Saturday,2,1,2.4,3,No,No,lessthan 5,1
305996,Sasuraal,India,Gurgaon,North Indian Mughlai,2012-05-06,2012,5,2,May,7,Sunday,2,1,16.8,3.3,Yes,Yes,15 to 20,4
4959,Downtown  Diners  Living Beer Cafe,India,Gurgaon,North Indian Chinese Italian Continental,2010-05-20,2010,5,2,May,4,Thursday,2,1,21.6,4.4,No,No,morethan 25,5
313456,Mogambo Kitchen,India,Gurgaon,North Indian Fast Food,2010-05-03,2010,5,2,May,1,Monday,2,1,4.2,3.1,No,No,lessthan 5,1
894,Raj Restaurant,India,Gurgaon,Chinese North Indian Mughlai,2012-05-13,2012,5,2,May,7,Sunday,2,1,8.4,2.4,No,Yes,5 to 10,2
18314053,Droolfi,India,Gurgaon,Desserts,2010-05-21,2010,5,2,May,5,Friday,2,1,1.2,3,No,No,lessthan 5,1
306975,KBs Icecream  Kulfis,India,Gurgaon,Ice Cream,2012-05-15,2012,5,2,May,2,Tuesday,2,1,2.4,2.3,No,Yes,lessthan 5,1
312265,Uma Foodies Hut,India,Gurgaon,North Indian Chinese Mughlai,2016-05-28,2016,5,2,May,6,Saturday,2,1,8.4,3.1,No,No,5 to 10,2
18157408,Mummys Kitchen,India,Gurgaon,North Indian,2010-05-22,2010,5,2,May,6,Saturday,2,1,1.8,3.5,No,No,lessthan 5,1
18400489,Mutton Mewar,India,Gurgaon,Rajasthani,2015-05-11,2015,5,2,May,1,Monday,2,1,9.6,1,No,No,5 to 10,2
18265082,Teddy Choco Studio,India,Gurgaon,Desserts,2017-05-04,2017,5,2,May,4,Thursday,2,1,3,1,No,No,lessthan 5,1
312540,Ammus South Indian Restaurant,India,Gurgaon,South Indian,2013-05-10,2013,5,2,May,5,Friday,2,1,3,3.1,No,No,lessthan 5,1
18203171,PomoDoro Bistro,India,Gurgaon,Italian Fast Food,2015-05-27,2015,5,2,May,3,Wednesday,2,1,8.4,3.4,No,Yes,5 to 10,2
5768,Clove  The Galgotias,India,Gurgaon,Chinese North Indian Continental Mexican,2016-05-16,2016,5,2,May,1,Monday,2,1,18,2.7,Yes,No,15 to 20,4
309134,Indian Bistro Company,India,Gurgaon,North Indian,2013-05-14,2013,5,2,May,2,Tuesday,2,1,9,3.7,No,No,5 to 10,2
2800052,The Square  Hotel Novotel,India,Vizag,Continental North Indian,2014-01-09,2014,1,1,January,4,Thursday,10,4,20.4,4.1,No,No,morethan 25,5
3431,Zambar,India,Gurgaon,South Indian Seafood Kerala,2013-04-18,2013,4,2,April,4,Thursday,1,1,16.8,4,Yes,Yes,15 to 20,4
7507,Mosaic  Country Inn  Suites,India,Gurgaon,North Indian Asian Continental,2015-04-01,2015,4,2,April,3,Wednesday,1,1,18,3.8,Yes,No,15 to 20,4
304832,Di Ghent Boulangerie,India,Gurgaon,Cafe Belgian,2010-04-09,2010,4,2,April,5,Friday,1,1,20.4,3.9,No,No,morethan 25,5
110502,Patang  The Revolving Restaurant,India,Ahmedabad,Continental Chinese North Indian,2014-04-27,2014,4,2,April,7,Sunday,1,1,21.6,3.7,No,No,morethan 25,5
2600303,Kebabsville  Sayaji Hotel,India,Bhopal,North Indian,2010-04-11,2010,4,2,April,7,Sunday,1,1,21.6,4.3,No,No,morethan 25,5
2500024,Madhuban Restaurant  Welcome Hotel Rama International,India,Aurangabad,North Indian Chinese Continental Italian Mexican,2013-03-18,2013,3,1,March,1,Monday,12,4,21.6,3.4,No,No,morethan 25,5
305670,Made In Punjab,India,Gurgaon,North Indian Mughlai,2014-04-23,2014,4,2,April,3,Wednesday,1,1,18,4,Yes,No,15 to 20,4
305815,Nandos,India,Gurgaon,Portuguese African,2016-04-18,2016,4,2,April,1,Monday,1,1,14.4,4,Yes,Yes,10 to 15,3
312536,Rawleaf,India,Gurgaon,Healthy Food Salad,2015-04-16,2015,4,2,April,4,Thursday,1,1,8.4,3.6,No,Yes,5 to 10,2
308673,Banke Bihari Bhojanalay,India,Gurgaon,Mithai Street Food North Indian,2010-04-09,2010,4,2,April,5,Friday,1,1,2.4,2.6,No,No,lessthan 5,1
1694,Nikhil Food Point,India,Gurgaon,Chinese North Indian,2016-04-26,2016,4,2,April,2,Tuesday,1,1,2.4,2.7,No,No,lessthan 5,1
18398610,Surprise O Meal,India,Gurgaon,Continental North Indian Chinese,2012-04-24,2012,4,2,April,2,Tuesday,1,1,6.6,3.4,No,Yes,5 to 10,2
18450609,InstaDozza,India,Gurgaon,South Indian,2012-04-22,2012,4,2,April,7,Sunday,1,1,3,3.5,No,Yes,lessthan 5,1
18254524,Lucknow Mail,India,Gurgaon,Awadhi North Indian Mughlai,2016-04-04,2016,4,2,April,1,Monday,1,1,9.6,3.8,No,Yes,5 to 10,2
18232093,Happy Hakka,India,Gurgaon,Chinese Asian Thai,2016-04-06,2016,4,2,April,3,Wednesday,1,1,7.8,4.1,No,Yes,5 to 10,2
304552,IZU,India,Gurgaon,Japanese Sushi,2010-04-25,2010,4,2,April,7,Sunday,1,1,13.2,3.4,Yes,Yes,10 to 15,3
313047,Soul  Spice Co,India,Gurgaon,North Indian Street Food Beverages,2014-04-22,2014,4,2,April,2,Tuesday,1,1,12,3.8,Yes,Yes,10 to 15,3
2825,Not Just Paranthas,India,Gurgaon,North Indian,2015-04-03,2015,4,2,April,5,Friday,1,1,13.2,2.7,Yes,Yes,10 to 15,3
6310406,The Food Hall by Todd English,Phillipines,Taguig City,American Asian Italian Seafood,2013-03-18,2013,3,1,March,1,Monday,12,4,131.4,4.5,Yes,No,morethan 25,5
312111,Jaguar,India,Gurgaon,Chinese North Indian,2012-04-28,2012,4,2,April,6,Saturday,1,1,9.6,2.8,Yes,No,5 to 10,2
18408031,Kabab Mistri,India,Gurgaon,North Indian Mughlai Biryani,2016-04-16,2016,4,2,April,6,Saturday,1,1,6.6,3.6,No,Yes,5 to 10,2
308997,Crust Bistro,India,Gurgaon,Italian Pizza,2016-04-28,2016,4,2,April,4,Thursday,1,1,9.6,3.6,No,Yes,5 to 10,2
7472,Daikichi,India,Gurgaon,Japanese,2010-04-17,2010,4,2,April,6,Saturday,1,1,12,3.6,Yes,No,10 to 15,3
8437,Lucknow  Kingdom of Dreams,India,Gurgaon,Lucknowi,2016-04-01,2016,4,2,April,5,Friday,1,1,12,3.7,No,No,10 to 15,3
303477,Handi XPress,India,Gurgaon,North Indian Chinese Mughlai,2014-04-22,2014,4,2,April,2,Tuesday,1,1,6.6,3.2,No,Yes,5 to 10,2
310445,The Cakelicious Factory,India,Gurgaon,Bakery Desserts Fast Food,2011-04-06,2011,4,2,April,3,Wednesday,1,1,2.4,3.6,No,Yes,lessthan 5,1
1599,Street Foods by Punjab Grill,India,Gurgaon,Street Food North Indian,2013-04-14,2013,4,2,April,7,Sunday,1,1,8.4,2.6,No,Yes,5 to 10,2
18358183,Hangout Cafe,India,Gurgaon,Fast Food Chinese,2016-04-18,2016,4,2,April,1,Monday,1,1,2.4,3.4,No,Yes,lessthan 5,1
6835,JVR Jayka,India,Gurgaon,North Indian,2015-04-18,2015,4,2,April,6,Saturday,1,1,2.4,2.9,No,No,lessthan 5,1
301936,Burger Bites  More,India,Gurgaon,Fast Food Chinese,2017-04-14,2017,4,2,April,5,Friday,1,1,5.4,2.9,No,No,5 to 10,2
1452,Shamji Sweets,India,Gurgaon,Mithai,2014-04-22,2014,4,2,April,2,Tuesday,1,1,2.4,3.2,No,No,lessthan 5,1
18418247,feel ALIVE,India,Gurgaon,North Indian American Asian Biryani,2017-04-17,2017,4,2,April,1,Monday,1,1,14.4,4.7,Yes,No,10 to 15,3
18396412,CHA,India,Gurgaon,Beverages Fast Food,2018-04-06,2018,4,2,April,5,Friday,1,1,2.4,3.2,No,No,lessthan 5,1
300491,Green Chick Chop,India,Gurgaon,Raw Meats North Indian Fast Food,2012-04-05,2012,4,2,April,4,Thursday,1,1,4.2,3.1,No,No,lessthan 5,1
18358189,YomoYour Only Momo Outlet,India,Gurgaon,Fast Food,2017-04-12,2017,4,2,April,3,Wednesday,1,1,1.8,3,No,No,lessthan 5,1
